threshold,tp,fp,tn,fn,recall,specificity,precision,f1_score,model,processing,cycle,variant,dataset
0.5,274,7,655,492,0.3577023498694517,0.9894259818731118,0.9750889679715302,0.5234001910219676,yolo,clahe,4,scratch,val
0.53,257,7,655,509,0.33550913838120106,0.9894259818731118,0.9734848484848485,0.4990291262135922,yolo,clahe,4,scratch,val
0.56,236,5,657,530,0.30809399477806787,0.9924471299093656,0.979253112033195,0.46871896722939416,yolo,clahe,4,scratch,val
0.59,229,5,657,537,0.2989556135770235,0.9924471299093656,0.9786324786324786,0.458,yolo,clahe,4,scratch,val
0.63,205,3,659,561,0.26762402088772846,0.9954682779456193,0.9855769230769231,0.42094455852156054,yolo,clahe,4,scratch,val
0.66,192,3,659,574,0.2506527415143603,0.9954682779456193,0.9846153846153847,0.3995837669094693,yolo,clahe,4,scratch,val
0.69,155,2,660,611,0.20234986945169714,0.9969788519637462,0.9872611464968153,0.33586132177681477,yolo,clahe,4,scratch,val
0.72,135,2,660,631,0.1762402088772846,0.9969788519637462,0.9854014598540146,0.2990033222591362,yolo,clahe,4,scratch,val
0.76,97,1,661,669,0.12663185378590078,0.9984894259818731,0.9897959183673469,0.22453703703703703,yolo,clahe,4,scratch,val
0.79,72,0,662,694,0.09399477806788512,1.0,1.0,0.1718377088305489,yolo,clahe,4,scratch,val
0.82,37,0,662,729,0.048302872062663184,1.0,1.0,0.0921544209215442,yolo,clahe,4,scratch,val
0.85,16,0,662,750,0.020887728459530026,1.0,1.0,0.040920716112531966,yolo,clahe,4,scratch,val
0.89,2,0,662,764,0.0026109660574412533,1.0,1.0,0.005208333333333334,yolo,clahe,4,scratch,val
0.92,1,0,662,765,0.0013054830287206266,1.0,1.0,0.002607561929595828,yolo,clahe,4,scratch,val
0.95,0,0,662,766,0.0,1.0,0.0,0.0,yolo,clahe,4,scratch,val
0.01,13,1410,5992,0,1.0,0.8095109429883816,0.009135628952916374,0.018105849582172703,yolo,plain,0,pretrained,test
0.04,12,513,6889,1,0.9230769230769231,0.9306944069170494,0.022857142857142857,0.04460966542750929,yolo,plain,0,pretrained,test
0.07,12,316,7086,1,0.9230769230769231,0.9573088354498784,0.036585365853658534,0.07038123167155425,yolo,plain,0,pretrained,test
0.11,11,187,7215,2,0.8461538461538461,0.9747365576871115,0.05555555555555555,0.10426540284360189,yolo,plain,0,pretrained,test
0.14,11,136,7266,2,0.8461538461538461,0.9816265874088085,0.07482993197278912,0.1375,yolo,plain,0,pretrained,test
0.17,11,117,7285,2,0.8461538461538461,0.9841934612266955,0.0859375,0.15602836879432624,yolo,plain,0,pretrained,test
0.2,11,97,7305,2,0.8461538461538461,0.9868954336665766,0.10185185185185185,0.1818181818181818,yolo,plain,0,pretrained,test
0.24,11,79,7323,2,0.8461538461538461,0.9893272088624696,0.12222222222222222,0.21359223300970873,yolo,plain,0,pretrained,test
0.27,10,62,7340,3,0.7692307692307693,0.9916238854363686,0.1388888888888889,0.23529411764705882,yolo,plain,0,pretrained,test
0.3,10,58,7344,3,0.7692307692307693,0.9921642799243447,0.14705882352941177,0.2469135802469136,yolo,plain,0,pretrained,test
0.33,10,52,7350,3,0.7692307692307693,0.9929748716563092,0.16129032258064516,0.26666666666666666,yolo,plain,0,pretrained,test
0.37,10,44,7358,3,0.7692307692307693,0.9940556606322616,0.18518518518518517,0.29850746268656714,yolo,plain,0,pretrained,test
0.4,10,38,7364,3,0.7692307692307693,0.9948662523642259,0.20833333333333334,0.32786885245901637,yolo,plain,0,pretrained,test
0.43,10,33,7369,3,0.7692307692307693,0.9955417454741962,0.23255813953488372,0.3571428571428571,yolo,plain,0,pretrained,test
0.46,10,29,7373,3,0.7692307692307693,0.9960821399621724,0.2564102564102564,0.38461538461538464,yolo,plain,0,pretrained,test
0.5,10,23,7379,3,0.7692307692307693,0.9968927316941367,0.30303030303030304,0.43478260869565216,yolo,plain,0,pretrained,test
0.53,10,20,7382,3,0.7692307692307693,0.9972980275601189,0.3333333333333333,0.4651162790697674,yolo,plain,0,pretrained,test
0.56,10,18,7384,3,0.7692307692307693,0.997568224804107,0.35714285714285715,0.48780487804878053,yolo,plain,0,pretrained,test
0.59,10,17,7385,3,0.7692307692307693,0.997703323426101,0.37037037037037035,0.5,yolo,plain,0,pretrained,test
0.63,10,15,7387,3,0.7692307692307693,0.9979735206700892,0.4,0.5263157894736842,yolo,plain,0,pretrained,test
0.66,10,10,7392,3,0.7692307692307693,0.9986490137800594,0.5,0.6060606060606061,yolo,plain,0,pretrained,test
0.69,10,6,7396,3,0.7692307692307693,0.9991894082680357,0.625,0.6896551724137931,yolo,plain,0,pretrained,test
0.72,10,4,7398,3,0.7692307692307693,0.9994596055120237,0.7142857142857143,0.7407407407407408,yolo,plain,0,pretrained,test
0.76,10,0,7402,3,0.7692307692307693,1.0,1.0,0.8695652173913044,yolo,plain,0,pretrained,test
0.79,10,0,7402,3,0.7692307692307693,1.0,1.0,0.8695652173913044,yolo,plain,0,pretrained,test
0.82,10,0,7402,3,0.7692307692307693,1.0,1.0,0.8695652173913044,yolo,plain,0,pretrained,test
0.85,10,0,7402,3,0.7692307692307693,1.0,1.0,0.8695652173913044,yolo,plain,0,pretrained,test
0.89,10,0,7402,3,0.7692307692307693,1.0,1.0,0.8695652173913044,yolo,plain,0,pretrained,test
0.92,10,0,7402,3,0.7692307692307693,1.0,1.0,0.8695652173913044,yolo,plain,0,pretrained,test
0.95,6,0,7402,7,0.46153846153846156,1.0,1.0,0.631578947368421,yolo,plain,0,pretrained,test
0.01,7,278,3656,3,0.7,0.929334011184545,0.02456140350877193,0.04745762711864407,yolo,plain,0,pretrained,val
0.04,6,193,3741,4,0.6,0.9509405185561769,0.03015075376884422,0.05741626794258373,yolo,plain,0,pretrained,val
0.07,6,166,3768,4,0.6,0.9578037620742247,0.03488372093023256,0.06593406593406594,yolo,plain,0,pretrained,val
0.11,6,144,3790,4,0.6,0.9633960345704118,0.04,0.075,yolo,plain,0,pretrained,val
0.14,6,127,3807,4,0.6,0.9677173360447382,0.045112781954887216,0.0839160839160839,yolo,plain,0,pretrained,val
0.17,5,100,3834,5,0.5,0.974580579562786,0.047619047619047616,0.08695652173913042,yolo,plain,0,pretrained,val
0.2,5,77,3857,5,0.5,0.9804270462633452,0.06097560975609756,0.10869565217391303,yolo,plain,0,pretrained,val
0.24,4,55,3879,6,0.4,0.9860193187595323,0.06779661016949153,0.11594202898550726,yolo,plain,0,pretrained,val
0.27,3,39,3895,7,0.3,0.9900864260294865,0.07142857142857142,0.11538461538461536,yolo,plain,0,pretrained,val
0.3,3,28,3906,7,0.3,0.9928825622775801,0.0967741935483871,0.14634146341463414,yolo,plain,0,pretrained,val
0.33,3,23,3911,7,0.3,0.9941535332994408,0.11538461538461539,0.16666666666666669,yolo,plain,0,pretrained,val
0.37,3,19,3915,7,0.3,0.9951703101169294,0.13636363636363635,0.18749999999999997,yolo,plain,0,pretrained,val
0.4,3,17,3917,7,0.3,0.9956786985256736,0.15,0.2,yolo,plain,0,pretrained,val
0.43,3,16,3918,7,0.3,0.9959328927300457,0.15789473684210525,0.20689655172413793,yolo,plain,0,pretrained,val
0.46,3,16,3918,7,0.3,0.9959328927300457,0.15789473684210525,0.20689655172413793,yolo,plain,0,pretrained,val
0.5,1,14,3920,9,0.1,0.99644128113879,0.06666666666666667,0.08,yolo,plain,0,pretrained,val
0.53,1,14,3920,9,0.1,0.99644128113879,0.06666666666666667,0.08,yolo,plain,0,pretrained,val
0.56,1,14,3920,9,0.1,0.99644128113879,0.06666666666666667,0.08,yolo,plain,0,pretrained,val
0.59,1,14,3920,9,0.1,0.99644128113879,0.06666666666666667,0.08,yolo,plain,0,pretrained,val
0.63,1,13,3921,9,0.1,0.9966954753431622,0.07142857142857142,0.08333333333333333,yolo,plain,0,pretrained,val
0.66,1,12,3922,9,0.1,0.9969496695475343,0.07692307692307693,0.08695652173913043,yolo,plain,0,pretrained,val
0.69,1,12,3922,9,0.1,0.9969496695475343,0.07692307692307693,0.08695652173913043,yolo,plain,0,pretrained,val
0.72,1,12,3922,9,0.1,0.9969496695475343,0.07692307692307693,0.08695652173913043,yolo,plain,0,pretrained,val
0.76,0,12,3922,10,0.0,0.9969496695475343,0.0,0.0,yolo,plain,0,pretrained,val
0.79,0,12,3922,10,0.0,0.9969496695475343,0.0,0.0,yolo,plain,0,pretrained,val
0.82,0,12,3922,10,0.0,0.9969496695475343,0.0,0.0,yolo,plain,0,pretrained,val
0.85,0,12,3922,10,0.0,0.9969496695475343,0.0,0.0,yolo,plain,0,pretrained,val
0.89,0,11,3923,10,0.0,0.9972038637519065,0.0,0.0,yolo,plain,0,pretrained,val
0.92,0,11,3923,10,0.0,0.9972038637519065,0.0,0.0,yolo,plain,0,pretrained,val
0.95,0,8,3926,10,0.0,0.9979664463650229,0.0,0.0,yolo,plain,0,pretrained,val
0.01,11,730,6672,2,0.8461538461538461,0.9013780059443394,0.014844804318488529,0.029177718832891244,yolo,plain,0,scratch,test
0.04,9,466,6936,4,0.6923076923076923,0.9370440421507701,0.018947368421052633,0.03688524590163935,yolo,plain,0,scratch,test
0.07,9,333,7069,4,0.6923076923076923,0.9550121588759795,0.02631578947368421,0.05070422535211268,yolo,plain,0,scratch,test
0.11,9,176,7226,4,0.6923076923076923,0.9762226425290462,0.04864864864864865,0.09090909090909093,yolo,plain,0,scratch,test
0.14,9,110,7292,4,0.6923076923076923,0.9851391515806539,0.07563025210084033,0.13636363636363635,yolo,plain,0,scratch,test
0.17,9,67,7335,4,0.6923076923076923,0.9909483923263983,0.11842105263157894,0.20224719101123595,yolo,plain,0,scratch,test
0.2,9,43,7359,4,0.6923076923076923,0.9941907592542556,0.17307692307692307,0.2769230769230769,yolo,plain,0,scratch,test
0.24,9,27,7375,4,0.6923076923076923,0.9963523372061605,0.25,0.3673469387755102,yolo,plain,0,scratch,test
0.27,9,22,7380,4,0.6923076923076923,0.9970278303161307,0.2903225806451613,0.4090909090909091,yolo,plain,0,scratch,test
0.3,9,16,7386,4,0.6923076923076923,0.9978384220480951,0.36,0.47368421052631576,yolo,plain,0,scratch,test
0.33,9,13,7389,4,0.6923076923076923,0.9982437179140773,0.4090909090909091,0.5142857142857142,yolo,plain,0,scratch,test
0.37,9,11,7391,4,0.6923076923076923,0.9985139151580654,0.45,0.5454545454545455,yolo,plain,0,scratch,test
0.4,9,8,7394,4,0.6923076923076923,0.9989192110240476,0.5294117647058824,0.5999999999999999,yolo,plain,0,scratch,test
0.43,9,5,7397,4,0.6923076923076923,0.9993245068900297,0.6428571428571429,0.6666666666666666,yolo,plain,0,scratch,test
0.46,9,3,7399,4,0.6923076923076923,0.9995947041340179,0.75,0.7199999999999999,yolo,plain,0,scratch,test
0.5,9,1,7401,4,0.6923076923076923,0.999864901378006,0.9,0.7826086956521738,yolo,plain,0,scratch,test
0.53,9,1,7401,4,0.6923076923076923,0.999864901378006,0.9,0.7826086956521738,yolo,plain,0,scratch,test
0.56,9,1,7401,4,0.6923076923076923,0.999864901378006,0.9,0.7826086956521738,yolo,plain,0,scratch,test
0.59,9,1,7401,4,0.6923076923076923,0.999864901378006,0.9,0.7826086956521738,yolo,plain,0,scratch,test
0.63,9,1,7401,4,0.6923076923076923,0.999864901378006,0.9,0.7826086956521738,yolo,plain,0,scratch,test
0.66,9,0,7402,4,0.6923076923076923,1.0,1.0,0.8181818181818181,yolo,plain,0,scratch,test
0.69,9,0,7402,4,0.6923076923076923,1.0,1.0,0.8181818181818181,yolo,plain,0,scratch,test
0.72,8,0,7402,5,0.6153846153846154,1.0,1.0,0.761904761904762,yolo,plain,0,scratch,test
0.76,8,0,7402,5,0.6153846153846154,1.0,1.0,0.761904761904762,yolo,plain,0,scratch,test
0.79,8,0,7402,5,0.6153846153846154,1.0,1.0,0.761904761904762,yolo,plain,0,scratch,test
0.82,8,0,7402,5,0.6153846153846154,1.0,1.0,0.761904761904762,yolo,plain,0,scratch,test
0.85,8,0,7402,5,0.6153846153846154,1.0,1.0,0.761904761904762,yolo,plain,0,scratch,test
0.89,6,0,7402,7,0.46153846153846156,1.0,1.0,0.631578947368421,yolo,plain,0,scratch,test
0.92,6,0,7402,7,0.46153846153846156,1.0,1.0,0.631578947368421,yolo,plain,0,scratch,test
0.95,4,0,7402,9,0.3076923076923077,1.0,1.0,0.47058823529411764,yolo,plain,0,scratch,test
0.01,4,253,3681,6,0.4,0.9356888662938485,0.01556420233463035,0.0299625468164794,yolo,plain,0,scratch,val
0.04,2,154,3780,8,0.2,0.9608540925266904,0.01282051282051282,0.024096385542168672,yolo,plain,0,scratch,val
0.07,2,132,3802,8,0.2,0.9664463650228775,0.014925373134328358,0.02777777777777778,yolo,plain,0,scratch,val
0.11,1,115,3819,9,0.1,0.9707676664972039,0.008620689655172414,0.015873015873015872,yolo,plain,0,scratch,val
0.14,1,104,3830,9,0.1,0.9735638027452974,0.009523809523809525,0.01739130434782609,yolo,plain,0,scratch,val
0.17,1,94,3840,9,0.1,0.9761057447890188,0.010526315789473684,0.019047619047619046,yolo,plain,0,scratch,val
0.2,1,84,3850,9,0.1,0.9786476868327402,0.011764705882352941,0.021052631578947368,yolo,plain,0,scratch,val
0.24,1,74,3860,9,0.1,0.9811896288764617,0.013333333333333334,0.023529411764705882,yolo,plain,0,scratch,val
0.27,1,71,3863,9,0.1,0.981952211489578,0.013888888888888888,0.024390243902439022,yolo,plain,0,scratch,val
0.3,1,69,3865,9,0.1,0.9824605998983224,0.014285714285714285,0.024999999999999998,yolo,plain,0,scratch,val
0.33,1,68,3866,9,0.1,0.9827147941026945,0.014492753623188406,0.02531645569620253,yolo,plain,0,scratch,val
0.37,1,62,3872,9,0.1,0.9842399593289273,0.015873015873015872,0.0273972602739726,yolo,plain,0,scratch,val
0.4,1,58,3876,9,0.1,0.9852567361464158,0.01694915254237288,0.028985507246376815,yolo,plain,0,scratch,val
0.43,1,51,3883,9,0.1,0.9870360955770209,0.019230769230769232,0.03225806451612903,yolo,plain,0,scratch,val
0.46,1,47,3887,9,0.1,0.9880528723945095,0.020833333333333332,0.034482758620689655,yolo,plain,0,scratch,val
0.5,1,42,3892,9,0.1,0.9893238434163701,0.023255813953488372,0.03773584905660377,yolo,plain,0,scratch,val
0.53,1,38,3896,9,0.1,0.9903406202338587,0.02564102564102564,0.04081632653061225,yolo,plain,0,scratch,val
0.56,1,35,3899,9,0.1,0.9911032028469751,0.027777777777777776,0.04347826086956522,yolo,plain,0,scratch,val
0.59,1,31,3903,9,0.1,0.9921199796644636,0.03125,0.047619047619047616,yolo,plain,0,scratch,val
0.63,1,28,3906,9,0.1,0.9928825622775801,0.034482758620689655,0.05128205128205129,yolo,plain,0,scratch,val
0.66,1,27,3907,9,0.1,0.9931367564819522,0.03571428571428571,0.05263157894736841,yolo,plain,0,scratch,val
0.69,1,22,3912,9,0.1,0.9944077275038129,0.043478260869565216,0.06060606060606061,yolo,plain,0,scratch,val
0.72,1,20,3914,9,0.1,0.9949161159125572,0.047619047619047616,0.06451612903225806,yolo,plain,0,scratch,val
0.76,1,18,3916,9,0.1,0.9954245043213015,0.05263157894736842,0.06896551724137931,yolo,plain,0,scratch,val
0.79,0,15,3919,10,0.0,0.9961870869344179,0.0,0.0,yolo,plain,0,scratch,val
0.82,0,12,3922,10,0.0,0.9969496695475343,0.0,0.0,yolo,plain,0,scratch,val
0.85,0,12,3922,10,0.0,0.9969496695475343,0.0,0.0,yolo,plain,0,scratch,val
0.89,0,11,3923,10,0.0,0.9972038637519065,0.0,0.0,yolo,plain,0,scratch,val
0.92,0,9,3925,10,0.0,0.9977122521606507,0.0,0.0,yolo,plain,0,scratch,val
0.95,0,7,3927,10,0.0,0.998220640569395,0.0,0.0,yolo,plain,0,scratch,val
0.01,11,471,6931,2,0.8461538461538461,0.9363685490407998,0.022821576763485476,0.04444444444444444,yolo,plain,1,pretrained,test
0.04,11,257,7145,2,0.8461538461538461,0.9652796541475277,0.041044776119402986,0.07829181494661921,yolo,plain,1,pretrained,test
0.07,11,194,7208,2,0.8461538461538461,0.9737908673331532,0.05365853658536585,0.10091743119266054,yolo,plain,1,pretrained,test
0.11,10,144,7258,3,0.7692307692307693,0.9805457984328559,0.06493506493506493,0.11976047904191614,yolo,plain,1,pretrained,test
0.14,10,100,7302,3,0.7692307692307693,0.9864901378005945,0.09090909090909091,0.16260162601626016,yolo,plain,1,pretrained,test
0.17,10,81,7321,3,0.7692307692307693,0.9890570116184815,0.10989010989010989,0.19230769230769232,yolo,plain,1,pretrained,test
0.2,10,66,7336,3,0.7692307692307693,0.9910834909483923,0.13157894736842105,0.2247191011235955,yolo,plain,1,pretrained,test
0.24,10,52,7350,3,0.7692307692307693,0.9929748716563092,0.16129032258064516,0.26666666666666666,yolo,plain,1,pretrained,test
0.27,10,41,7361,3,0.7692307692307693,0.9944609564982437,0.19607843137254902,0.31250000000000006,yolo,plain,1,pretrained,test
0.3,10,36,7366,3,0.7692307692307693,0.995136449608214,0.21739130434782608,0.3389830508474576,yolo,plain,1,pretrained,test
0.33,10,27,7375,3,0.7692307692307693,0.9963523372061605,0.2702702702702703,0.4,yolo,plain,1,pretrained,test
0.37,10,24,7378,3,0.7692307692307693,0.9967576330721427,0.29411764705882354,0.4255319148936171,yolo,plain,1,pretrained,test
0.4,10,18,7384,3,0.7692307692307693,0.997568224804107,0.35714285714285715,0.48780487804878053,yolo,plain,1,pretrained,test
0.43,10,18,7384,3,0.7692307692307693,0.997568224804107,0.35714285714285715,0.48780487804878053,yolo,plain,1,pretrained,test
0.46,10,16,7386,3,0.7692307692307693,0.9978384220480951,0.38461538461538464,0.5128205128205128,yolo,plain,1,pretrained,test
0.5,10,15,7387,3,0.7692307692307693,0.9979735206700892,0.4,0.5263157894736842,yolo,plain,1,pretrained,test
0.53,10,14,7388,3,0.7692307692307693,0.9981086192920832,0.4166666666666667,0.5405405405405406,yolo,plain,1,pretrained,test
0.56,10,13,7389,3,0.7692307692307693,0.9982437179140773,0.43478260869565216,0.5555555555555555,yolo,plain,1,pretrained,test
0.59,10,10,7392,3,0.7692307692307693,0.9986490137800594,0.5,0.6060606060606061,yolo,plain,1,pretrained,test
0.63,10,4,7398,3,0.7692307692307693,0.9994596055120237,0.7142857142857143,0.7407407407407408,yolo,plain,1,pretrained,test
0.66,10,3,7399,3,0.7692307692307693,0.9995947041340179,0.7692307692307693,0.7692307692307693,yolo,plain,1,pretrained,test
0.69,10,3,7399,3,0.7692307692307693,0.9995947041340179,0.7692307692307693,0.7692307692307693,yolo,plain,1,pretrained,test
0.72,10,0,7402,3,0.7692307692307693,1.0,1.0,0.8695652173913044,yolo,plain,1,pretrained,test
0.76,10,0,7402,3,0.7692307692307693,1.0,1.0,0.8695652173913044,yolo,plain,1,pretrained,test
0.79,10,0,7402,3,0.7692307692307693,1.0,1.0,0.8695652173913044,yolo,plain,1,pretrained,test
0.82,10,0,7402,3,0.7692307692307693,1.0,1.0,0.8695652173913044,yolo,plain,1,pretrained,test
0.85,10,0,7402,3,0.7692307692307693,1.0,1.0,0.8695652173913044,yolo,plain,1,pretrained,test
0.89,9,0,7402,4,0.6923076923076923,1.0,1.0,0.8181818181818181,yolo,plain,1,pretrained,test
0.92,6,0,7402,7,0.46153846153846156,1.0,1.0,0.631578947368421,yolo,plain,1,pretrained,test
0.95,4,0,7402,9,0.3076923076923077,1.0,1.0,0.47058823529411764,yolo,plain,1,pretrained,test
0.01,2,69,3865,8,0.2,0.9824605998983224,0.028169014084507043,0.04938271604938272,yolo,plain,1,pretrained,val
0.04,2,38,3896,8,0.2,0.9903406202338587,0.05,0.08000000000000002,yolo,plain,1,pretrained,val
0.07,2,27,3907,8,0.2,0.9931367564819522,0.06896551724137931,0.10256410256410257,yolo,plain,1,pretrained,val
0.11,2,24,3910,8,0.2,0.9938993390950687,0.07692307692307693,0.1111111111111111,yolo,plain,1,pretrained,val
0.14,2,22,3912,8,0.2,0.9944077275038129,0.08333333333333333,0.11764705882352941,yolo,plain,1,pretrained,val
0.17,2,20,3914,8,0.2,0.9949161159125572,0.09090909090909091,0.12500000000000003,yolo,plain,1,pretrained,val
0.2,2,17,3917,8,0.2,0.9956786985256736,0.10526315789473684,0.13793103448275862,yolo,plain,1,pretrained,val
0.24,2,14,3920,8,0.2,0.99644128113879,0.125,0.15384615384615385,yolo,plain,1,pretrained,val
0.27,2,14,3920,8,0.2,0.99644128113879,0.125,0.15384615384615385,yolo,plain,1,pretrained,val
0.3,2,14,3920,8,0.2,0.99644128113879,0.125,0.15384615384615385,yolo,plain,1,pretrained,val
0.33,2,13,3921,8,0.2,0.9966954753431622,0.13333333333333333,0.16,yolo,plain,1,pretrained,val
0.37,2,11,3923,8,0.2,0.9972038637519065,0.15384615384615385,0.17391304347826086,yolo,plain,1,pretrained,val
0.4,2,11,3923,8,0.2,0.9972038637519065,0.15384615384615385,0.17391304347826086,yolo,plain,1,pretrained,val
0.43,2,11,3923,8,0.2,0.9972038637519065,0.15384615384615385,0.17391304347826086,yolo,plain,1,pretrained,val
0.46,2,11,3923,8,0.2,0.9972038637519065,0.15384615384615385,0.17391304347826086,yolo,plain,1,pretrained,val
0.5,1,10,3924,9,0.1,0.9974580579562786,0.09090909090909091,0.09523809523809525,yolo,plain,1,pretrained,val
0.53,1,10,3924,9,0.1,0.9974580579562786,0.09090909090909091,0.09523809523809525,yolo,plain,1,pretrained,val
0.56,1,9,3925,9,0.1,0.9977122521606507,0.1,0.10000000000000002,yolo,plain,1,pretrained,val
0.59,1,7,3927,9,0.1,0.998220640569395,0.125,0.11111111111111112,yolo,plain,1,pretrained,val
0.63,1,7,3927,9,0.1,0.998220640569395,0.125,0.11111111111111112,yolo,plain,1,pretrained,val
0.66,1,7,3927,9,0.1,0.998220640569395,0.125,0.11111111111111112,yolo,plain,1,pretrained,val
0.69,1,7,3927,9,0.1,0.998220640569395,0.125,0.11111111111111112,yolo,plain,1,pretrained,val
0.72,1,7,3927,9,0.1,0.998220640569395,0.125,0.11111111111111112,yolo,plain,1,pretrained,val
0.76,0,7,3927,10,0.0,0.998220640569395,0.0,0.0,yolo,plain,1,pretrained,val
0.79,0,6,3928,10,0.0,0.9984748347737672,0.0,0.0,yolo,plain,1,pretrained,val
0.82,0,6,3928,10,0.0,0.9984748347737672,0.0,0.0,yolo,plain,1,pretrained,val
0.85,0,6,3928,10,0.0,0.9984748347737672,0.0,0.0,yolo,plain,1,pretrained,val
0.89,0,5,3929,10,0.0,0.9987290289781393,0.0,0.0,yolo,plain,1,pretrained,val
0.92,0,5,3929,10,0.0,0.9987290289781393,0.0,0.0,yolo,plain,1,pretrained,val
0.95,0,4,3930,10,0.0,0.9989832231825114,0.0,0.0,yolo,plain,1,pretrained,val
0.01,11,219,7183,2,0.8461538461538461,0.9704134017833018,0.04782608695652174,0.0905349794238683,yolo,plain,1,scratch,test
0.04,11,53,7349,2,0.8461538461538461,0.992839773034315,0.171875,0.2857142857142857,yolo,plain,1,scratch,test
0.07,11,36,7366,2,0.8461538461538461,0.995136449608214,0.23404255319148937,0.36666666666666675,yolo,plain,1,scratch,test
0.11,11,26,7376,2,0.8461538461538461,0.9964874358281546,0.2972972972972973,0.44000000000000006,yolo,plain,1,scratch,test
0.14,11,19,7383,2,0.8461538461538461,0.997433126182113,0.36666666666666664,0.5116279069767441,yolo,plain,1,scratch,test
0.17,11,13,7389,2,0.8461538461538461,0.9982437179140773,0.4583333333333333,0.5945945945945945,yolo,plain,1,scratch,test
0.2,11,11,7391,2,0.8461538461538461,0.9985139151580654,0.5,0.6285714285714286,yolo,plain,1,scratch,test
0.24,11,8,7394,2,0.8461538461538461,0.9989192110240476,0.5789473684210527,0.6875,yolo,plain,1,scratch,test
0.27,11,4,7398,2,0.8461538461538461,0.9994596055120237,0.7333333333333333,0.7857142857142856,yolo,plain,1,scratch,test
0.3,11,3,7399,2,0.8461538461538461,0.9995947041340179,0.7857142857142857,0.8148148148148148,yolo,plain,1,scratch,test
0.33,11,2,7400,2,0.8461538461538461,0.9997298027560119,0.8461538461538461,0.8461538461538461,yolo,plain,1,scratch,test
0.37,11,1,7401,2,0.8461538461538461,0.999864901378006,0.9166666666666666,0.8799999999999999,yolo,plain,1,scratch,test
0.4,11,1,7401,2,0.8461538461538461,0.999864901378006,0.9166666666666666,0.8799999999999999,yolo,plain,1,scratch,test
0.43,11,1,7401,2,0.8461538461538461,0.999864901378006,0.9166666666666666,0.8799999999999999,yolo,plain,1,scratch,test
0.46,11,1,7401,2,0.8461538461538461,0.999864901378006,0.9166666666666666,0.8799999999999999,yolo,plain,1,scratch,test
0.5,11,1,7401,2,0.8461538461538461,0.999864901378006,0.9166666666666666,0.8799999999999999,yolo,plain,1,scratch,test
0.53,11,1,7401,2,0.8461538461538461,0.999864901378006,0.9166666666666666,0.8799999999999999,yolo,plain,1,scratch,test
0.56,11,1,7401,2,0.8461538461538461,0.999864901378006,0.9166666666666666,0.8799999999999999,yolo,plain,1,scratch,test
0.59,11,1,7401,2,0.8461538461538461,0.999864901378006,0.9166666666666666,0.8799999999999999,yolo,plain,1,scratch,test
0.63,11,1,7401,2,0.8461538461538461,0.999864901378006,0.9166666666666666,0.8799999999999999,yolo,plain,1,scratch,test
0.66,11,1,7401,2,0.8461538461538461,0.999864901378006,0.9166666666666666,0.8799999999999999,yolo,plain,1,scratch,test
0.69,11,1,7401,2,0.8461538461538461,0.999864901378006,0.9166666666666666,0.8799999999999999,yolo,plain,1,scratch,test
0.72,11,1,7401,2,0.8461538461538461,0.999864901378006,0.9166666666666666,0.8799999999999999,yolo,plain,1,scratch,test
0.76,11,1,7401,2,0.8461538461538461,0.999864901378006,0.9166666666666666,0.8799999999999999,yolo,plain,1,scratch,test
0.79,11,1,7401,2,0.8461538461538461,0.999864901378006,0.9166666666666666,0.8799999999999999,yolo,plain,1,scratch,test
0.82,11,1,7401,2,0.8461538461538461,0.999864901378006,0.9166666666666666,0.8799999999999999,yolo,plain,1,scratch,test
0.85,10,0,7402,3,0.7692307692307693,1.0,1.0,0.8695652173913044,yolo,plain,1,scratch,test
0.89,10,0,7402,3,0.7692307692307693,1.0,1.0,0.8695652173913044,yolo,plain,1,scratch,test
0.92,9,0,7402,4,0.6923076923076923,1.0,1.0,0.8181818181818181,yolo,plain,1,scratch,test
0.95,2,0,7402,11,0.15384615384615385,1.0,1.0,0.2666666666666667,yolo,plain,1,scratch,test
0.01,5,552,3382,5,0.5,0.8596847991865786,0.008976660682226212,0.01763668430335097,yolo,plain,1,scratch,val
0.04,3,274,3660,7,0.3,0.9303507880020335,0.010830324909747292,0.020905923344947737,yolo,plain,1,scratch,val
0.07,3,182,3752,7,0.3,0.9537366548042705,0.016216216216216217,0.030769230769230767,yolo,plain,1,scratch,val
0.11,3,129,3805,7,0.3,0.9672089476359939,0.022727272727272728,0.04225352112676056,yolo,plain,1,scratch,val
0.14,2,103,3831,8,0.2,0.9738179969496695,0.01904761904761905,0.03478260869565218,yolo,plain,1,scratch,val
0.17,2,86,3848,8,0.2,0.9781392984239959,0.022727272727272728,0.04081632653061225,yolo,plain,1,scratch,val
0.2,2,77,3857,8,0.2,0.9804270462633452,0.02531645569620253,0.0449438202247191,yolo,plain,1,scratch,val
0.24,2,58,3876,8,0.2,0.9852567361464158,0.03333333333333333,0.05714285714285715,yolo,plain,1,scratch,val
0.27,2,51,3883,8,0.2,0.9870360955770209,0.03773584905660377,0.06349206349206349,yolo,plain,1,scratch,val
0.3,1,45,3889,9,0.1,0.9885612608032537,0.021739130434782608,0.03571428571428571,yolo,plain,1,scratch,val
0.33,1,37,3897,9,0.1,0.9905948144382308,0.02631578947368421,0.041666666666666664,yolo,plain,1,scratch,val
0.37,1,31,3903,9,0.1,0.9921199796644636,0.03125,0.047619047619047616,yolo,plain,1,scratch,val
