model,processing,cycle,variant,dataset,mAP,mAP50-95,mAR,precision,recall,Other_Amphibian_ap,Other_Amphibian_precision_optimal,Other_Amphibian_recall_optimal,Other_Amphibian_optimal_threshold,Other_Amphibian_specificity_optimal,Small_Mammal_ap,Small_Mammal_precision_optimal,Small_Mammal_recall_optimal,Small_Mammal_optimal_threshold,Small_Mammal_specificity_optimal,Western_Leopard_Toad_ap,Western_Leopard_Toad_precision_optimal,Western_Leopard_Toad_recall_optimal,Western_Leopard_Toad_optimal_threshold,Western_Leopard_Toad_specificity_optimal
yolo,plain,4,scratch,test,0.5682455574809168,0.4837390065481447,0.4761782101591825,0.5769966505400924,0.4761782101591825,0.8506948927374794,0.5769966505400924,0.4761782101591825,0.25,0.95,0.0,0.5769966505400924,0.4761782101591825,0.25,0.95,0.8540417797052711,0.5769966505400924,0.4761782101591825,0.25,0.95
yolo,plain,4,scratch,val,0.8652830176063712,0.5449218778489949,0.7174544269363065,0.8238115705563542,0.7174544269363065,0.8500444530749698,0.8238115705563542,0.7174544269363065,0.25,0.95,0.995,0.8238115705563542,0.7174544269363065,0.25,0.95,0.7508045997441438,0.8238115705563542,0.7174544269363065,0.25,0.95
yolo,clahe,0,pretrained,test,0.890439398335833,0.5829359188230124,0.8189497130920148,0.8201642304026224,0.8189497130920148,0.7607717583800242,0.8201642304026224,0.8189497130920148,0.25,0.95,0.995,0.8201642304026224,0.8189497130920148,0.25,0.95,0.9155464366274747,0.8201642304026224,0.8189497130920148,0.25,0.95
yolo,clahe,0,pretrained,val,0.7836626371317564,0.6197971830038317,0.6168013644261111,0.7895582443100807,0.6168013644261111,0.5741536154652896,0.7895582443100807,0.6168013644261111,0.25,0.95,0.995,0.7895582443100807,0.6168013644261111,0.25,0.95,0.7818342959299796,0.7895582443100807,0.6168013644261111,0.25,0.95
yolo,clahe,0,pretrained,test,0.8864235493030458,0.5989001260514517,0.8012705600562411,0.8234778520277107,0.8012705600562411,0.7522920383125778,0.8234778520277107,0.8012705600562411,0.25,0.95,0.995,0.8234778520277107,0.8012705600562411,0.25,0.95,0.9119786095965593,0.8234778520277107,0.8012705600562411,0.25,0.95
yolo,clahe,0,pretrained,val,0.7795794075173078,0.617100609931775,0.6093481125769471,0.8260307990114742,0.6093481125769471,0.571115185112679,0.8260307990114742,0.6093481125769471,0.25,0.95,0.995,0.8260307990114742,0.6093481125769471,0.25,0.95,0.7726230374392444,0.8260307990114742,0.6093481125769471,0.25,0.95
yolo,clahe,0,scratch,test,0.5201214335767568,0.4200279111127426,0.39380196659024874,0.5415095587876202,0.39380196659024874,0.7265637208559516,0.5415095587876202,0.39380196659024874,0.25,0.95,0.009967084096421322,0.5415095587876202,0.39380196659024874,0.25,0.95,0.8238334957778974,0.5415095587876202,0.39380196659024874,0.25,0.95
yolo,clahe,0,scratch,val,0.5337715392765059,0.3875095414335082,0.3082816941733291,0.47870785824358525,0.3082816941733291,0.6319961204740882,0.47870785824358525,0.3082816941733291,0.25,0.95,0.33166666666666667,0.47870785824358525,0.3082816941733291,0.25,0.95,0.637651830688763,0.47870785824358525,0.3082816941733291,0.25,0.95
yolo,clahe,1,pretrained,test,0.7196034316954304,0.6172979869883215,0.5745668288365441,0.9212973417356057,0.5745668288365441,0.7281152369142802,0.9212973417356057,0.5745668288365441,0.25,0.95,0.5037931034482759,0.9212973417356057,0.5745668288365441,0.25,0.95,0.926901954723735,0.9212973417356057,0.5745668288365441,0.25,0.95
yolo,clahe,1,pretrained,val,0.7465640570934342,0.5128415009030388,0.581219806763285,0.8159151248335625,0.581219806763285,0.5704078662855969,0.8159151248335625,0.581219806763285,0.25,0.95,0.995,0.8159151248335625,0.581219806763285,0.25,0.95,0.6742843049947058,0.8159151248335625,0.581219806763285,0.25,0.95
