image_path,evaluation
/srv/shared_leopard_toad/2025/Documents/01.09.09.09.2025/5R/102MEDIA/DSCF0985.JPG,Incorrect
/srv/shared_leopard_toad/2025/Documents/01.09.09.09.2025/5R/102MEDIA/DSCF0706.JPG,Incorrect
/srv/shared_leopard_toad/2025/Documents/01.09.09.09.2025/5R/102MEDIA/DSCF0525.JPG,Incorrect
/srv/shared_leopard_toad/2025/Documents/01.09.09.09.2025/5R/102MEDIA/DSCF0904.JPG,Incorrect
/srv/shared_leopard_toad/2025/Documents/01.09.09.09.2025/5R/102MEDIA/DSCF0360.JPG,Incorrect
/srv/shared_leopard_toad/2025/Documents/01.09.09.09.2025/5R/102MEDIA/DSCF0902.JPG,Incorrect
/srv/shared_leopard_toad/2025/Documents/01.09.09.09.2025/5R/102MEDIA/DSCF0967.JPG,Incorrect
/srv/shared_leopard_toad/2025/Documents/01.09.09.09.2025/5R/102MEDIA/DSCF0693.JPG,Incorrect
/srv/shared_leopard_toad/2025/Documents/01.09.09.09.2025/5R/102MEDIA/DSCF0913.JPG,Incorrect
/srv/shared_leopard_toad/2025/Documents/01.09.09.09.2025/5R/102MEDIA/DSCF0916.JPG,Incorrect
/srv/shared_leopard_toad/2025/Documents/01.09.09.09.2025/5R/102MEDIA/DSCF0996.JPG,Incorrect
/srv/shared_leopard_toad/2025/Documents/01.09.09.09.2025/5R/102MEDIA/DSCF0846.JPG,Incorrect
/srv/shared_leopard_toad/2025/Documents/01.09.09.09.2025/5R/102MEDIA/DSCF0915.JPG,Incorrect
/srv/shared_leopard_toad/2025/Documents/01.09.09.09.2025/5R/102MEDIA/DSCF0863.JPG,Incorrect
/srv/shared_leopard_toad/2025/Documents/01.09.09.09.2025/5R/102MEDIA/DSCF0546.JPG,Incorrect
/srv/shared_leopard_toad/2025/Documents/01.09.09.09.2025/5R/102MEDIA/DSCF0131.JPG,Incorrect
/srv/shared_leopard_toad/2025/Documents/01.09.09.09.2025/5R/102MEDIA/DSCF0928.JPG,Incorrect
/srv/shared_leopard_toad/2025/Documents/01.09.09.09.2025/5R/102MEDIA/DSCF0136.JPG,Incorrect
/srv/shared_leopard_toad/2025/Documents/01.09.09.09.2025/5R/102MEDIA/DSCF0179.JPG,Incorrect
/srv/shared_leopard_toad/2025/Documents/01.09.09.09.2025/5R/102MEDIA/DSCF0257.JPG,Incorrect
/srv/shared_leopard_toad/2025/Documents/01.09.09.09.2025/5R/102MEDIA/DSCF0004.JPG,Incorrect
/srv/shared_leopard_toad/2025/Documents/01.09.09.09.2025/5R/102MEDIA/DSCF0951.JPG,Incorrect
/srv/shared_leopard_toad/2025/Documents/01.09.09.09.2025/5R/102MEDIA/DSCF0973.JPG,Incorrect
/srv/shared_leopard_toad/2025/Documents/01.09.09.09.2025/5R/102MEDIA/DSCF0984.JPG,Incorrect
/srv/shared_leopard_toad/2025/Documents/01.09.09.09.2025/5R/102MEDIA/DSCF0602.JPG,Incorrect
/srv/shared_leopard_toad/2025/Documents/01.09.09.09.2025/5R/102MEDIA/DSCF0852.JPG,Incorrect
/srv/shared_leopard_toad/2025/Documents/01.09.09.09.2025/5R/102MEDIA/DSCF0860.JPG,Incorrect
/srv/shared_leopard_toad/2025/Documents/01.09.09.09.2025/5R/102MEDIA/DSCF0444.JPG,Incorrect
/srv/shared_leopard_toad/2025/Documents/01.09.09.09.2025/5R/102MEDIA/DSCF0950.JPG,Incorrect
/srv/shared_leopard_toad/2025/Documents/01.09.09.09.2025/5R/102MEDIA/DSCF0579.JPG,Incorrect
/srv/shared_leopard_toad/2025/Documents/01.09.09.09.2025/5R/102MEDIA/DSCF0992.JPG,Incorrect
/srv/shared_leopard_toad/2025/Documents/01.09.09.09.2025/5R/108MEDIA/DSCF0464.JPG,Correct
/srv/shared_leopard_toad/2025/Documents/01.09.09.09.2025/5R/110MEDIA/DSCF0394.JPG,Incorrect
/srv/shared_leopard_toad/2025/Documents/01.09.09.09.2025/5R/110MEDIA/DSCF0759.JPG,Incorrect
/srv/shared_leopard_toad/2025/Documents/01.09.09.09.2025/5R/110MEDIA/DSCF0849.JPG,Incorrect
/srv/shared_leopard_toad/2025/Documents/01.09.09.09.2025/5R/101MEDIA/DSCF0784.JPG,Incorrect
/srv/shared_leopard_toad/2025/Documents/01.09.09.09.2025/5R/101MEDIA/DSCF0868.JPG,Incorrect
/srv/shared_leopard_toad/2025/Documents/01.09.09.09.2025/5R/101MEDIA/DSCF0353.JPG,Incorrect
/srv/shared_leopard_toad/2025/Documents/01.09.09.09.2025/5R/101MEDIA/DSCF0366.JPG,Incorrect
/srv/shared_leopard_toad/2025/Documents/01.09.09.09.2025/5R/101MEDIA/DSCF0880.JPG,Incorrect
/srv/shared_leopard_toad/2025/Documents/01.09.09.09.2025/5R/101MEDIA/DSCF0870.JPG,Incorrect
/srv/shared_leopard_toad/2025/Documents/01.09.09.09.2025/5R/101MEDIA/DSCF0118.JPG,Incorrect
/srv/shared_leopard_toad/2025/Documents/01.09.09.09.2025/5R/101MEDIA/DSCF0949.JPG,Incorrect
/srv/shared_leopard_toad/2025/Documents/01.09.09.09.2025/5R/101MEDIA/DSCF0896.JPG,Incorrect
/srv/shared_leopard_toad/2025/Documents/01.09.09.09.2025/5R/101MEDIA/DSCF0508.JPG,Incorrect
